,fname,Class,duration
11551,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1308.wav,Bass_Guitar,3.0
11552,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1309.wav,Bass_Guitar,3.0
11553,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\131.wav,Bass_Guitar,3.0
11554,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1310.wav,Bass_Guitar,3.0
11555,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1311.wav,Bass_Guitar,3.0
11556,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1312.wav,Bass_Guitar,3.0
11557,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1326.wav,Bass_Guitar,3.0
11558,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1313.wav,Bass_Guitar,3.0
11559,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1307.wav,Bass_Guitar,3.0
11560,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1348.wav,Bass_Guitar,3.0
11561,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1347.wav,Bass_Guitar,3.0
11562,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1346.wav,Bass_Guitar,3.0
11563,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1329.wav,Bass_Guitar,3.0
11564,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\133.wav,Bass_Guitar,3.0
11565,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1330.wav,Bass_Guitar,3.0
11566,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1331.wav,Bass_Guitar,3.0
11567,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1332.wav,Bass_Guitar,3.0
11568,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1333.wav,Bass_Guitar,3.0
11569,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1334.wav,Bass_Guitar,3.0
11570,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1335.wav,Bass_Guitar,3.0
11571,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1336.wav,Bass_Guitar,3.0
11572,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1337.wav,Bass_Guitar,3.0
11573,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1338.wav,Bass_Guitar,3.0
11574,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1328.wav,Bass_Guitar,3.0
11575,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1339.wav,Bass_Guitar,3.0
11576,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1340.wav,Bass_Guitar,3.0
11577,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1341.wav,Bass_Guitar,3.0
11578,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1342.wav,Bass_Guitar,3.0
11579,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1343.wav,Bass_Guitar,3.0
11580,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1344.wav,Bass_Guitar,3.0
11581,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1345.wav,Bass_Guitar,3.0
11582,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\12.wav,Bass_Guitar,3.0
11583,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1084.wav,Bass_Guitar,3.0
11584,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1083.wav,Bass_Guitar,3.0
11585,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1082.wav,Bass_Guitar,3.0
11586,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1023.wav,Bass_Guitar,3.0
11587,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1024.wav,Bass_Guitar,3.0
11588,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1025.wav,Bass_Guitar,3.0
11589,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1026.wav,Bass_Guitar,3.0
11590,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1027.wav,Bass_Guitar,3.0
11591,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1028.wav,Bass_Guitar,3.0
11592,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1029.wav,Bass_Guitar,3.0
11593,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\103.wav,Bass_Guitar,3.0
11594,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1097.wav,Bass_Guitar,3.0
11595,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1030.wav,Bass_Guitar,3.0
11596,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2624.wav,Bass_Guitar,3.0
11597,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1022.wav,Bass_Guitar,3.0
11598,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1033.wav,Bass_Guitar,3.0
11599,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1035.wav,Bass_Guitar,3.0
11600,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1036.wav,Bass_Guitar,3.0
11601,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1037.wav,Bass_Guitar,3.0
11602,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1038.wav,Bass_Guitar,3.0
11603,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1039.wav,Bass_Guitar,3.0
11604,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1031.wav,Bass_Guitar,3.0
11605,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1099.wav,Bass_Guitar,3.0
11606,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1199.wav,Bass_Guitar,3.0
11607,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\11.wav,Bass_Guitar,3.0
11608,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1156.wav,Bass_Guitar,3.0
11609,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1157.wav,Bass_Guitar,3.0
11610,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1158.wav,Bass_Guitar,3.0
11611,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1159.wav,Bass_Guitar,3.0
11612,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\116.wav,Bass_Guitar,3.0
11613,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1160.wav,Bass_Guitar,3.0
11614,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1161.wav,Bass_Guitar,3.0
11615,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1162.wav,Bass_Guitar,3.0
11616,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1163.wav,Bass_Guitar,3.0
11617,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1164.wav,Bass_Guitar,3.0
11618,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1165.wav,Bass_Guitar,3.0
11619,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1166.wav,Bass_Guitar,3.0
11620,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1167.wav,Bass_Guitar,3.0
11621,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1168.wav,Bass_Guitar,3.0
11622,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1169.wav,Bass_Guitar,3.0
11623,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\117.wav,Bass_Guitar,3.0
11624,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1170.wav,Bass_Guitar,3.0
11625,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1171.wav,Bass_Guitar,3.0
11626,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1172.wav,Bass_Guitar,3.0
11627,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\104.wav,Bass_Guitar,3.0
11628,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1040.wav,Bass_Guitar,3.0
11629,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1041.wav,Bass_Guitar,3.0
11630,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1042.wav,Bass_Guitar,3.0
11631,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1013.wav,Bass_Guitar,3.0
11632,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1014.wav,Bass_Guitar,3.0
11633,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1015.wav,Bass_Guitar,3.0
11634,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1016.wav,Bass_Guitar,3.0
11635,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1017.wav,Bass_Guitar,3.0
11636,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1018.wav,Bass_Guitar,3.0
11637,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1019.wav,Bass_Guitar,3.0
11638,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1009.wav,Bass_Guitar,3.0
11639,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1046.wav,Bass_Guitar,3.0
11640,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1047.wav,Bass_Guitar,3.0
11641,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1048.wav,Bass_Guitar,3.0
11642,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1075.wav,Bass_Guitar,3.0
11643,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1076.wav,Bass_Guitar,3.0
11644,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1077.wav,Bass_Guitar,3.0
11645,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1078.wav,Bass_Guitar,3.0
11646,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1079.wav,Bass_Guitar,3.0
11647,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\108.wav,Bass_Guitar,3.0
11648,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1080.wav,Bass_Guitar,3.0
11649,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1081.wav,Bass_Guitar,3.0
11650,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1012.wav,Bass_Guitar,3.0
11651,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1154.wav,Bass_Guitar,3.0
11652,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1011.wav,Bass_Guitar,3.0
11653,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\101.wav,Bass_Guitar,3.0
11654,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1043.wav,Bass_Guitar,3.0
11655,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1044.wav,Bass_Guitar,3.0
11656,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1034.wav,Bass_Guitar,3.0
11657,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1045.wav,Bass_Guitar,3.0
11658,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1021.wav,Bass_Guitar,3.0
11659,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\102.wav,Bass_Guitar,3.0
11660,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1.wav,Bass_Guitar,3.0
11661,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\10.wav,Bass_Guitar,3.0
11662,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\100.wav,Bass_Guitar,3.0
11663,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1000.wav,Bass_Guitar,3.0
11664,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1001.wav,Bass_Guitar,3.0
11665,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1002.wav,Bass_Guitar,3.0
11666,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1003.wav,Bass_Guitar,3.0
11667,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1004.wav,Bass_Guitar,3.0
11668,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1005.wav,Bass_Guitar,3.0
11669,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1006.wav,Bass_Guitar,3.0
11670,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1007.wav,Bass_Guitar,3.0
11671,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1020.wav,Bass_Guitar,3.0
11672,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1008.wav,Bass_Guitar,3.0
11673,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1010.wav,Bass_Guitar,3.0
11674,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2304.wav,Bass_Guitar,3.0
11675,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1909.wav,Bass_Guitar,3.0
11676,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2296.wav,Bass_Guitar,3.0
11677,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1872.wav,Bass_Guitar,3.0
11678,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2217.wav,Bass_Guitar,3.0
11679,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1874.wav,Bass_Guitar,3.0
11680,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1875.wav,Bass_Guitar,3.0
11681,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1876.wav,Bass_Guitar,3.0
11682,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1877.wav,Bass_Guitar,3.0
11683,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1878.wav,Bass_Guitar,3.0
11684,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1879.wav,Bass_Guitar,3.0
11685,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1871.wav,Bass_Guitar,3.0
11686,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\188.wav,Bass_Guitar,3.0
11687,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1881.wav,Bass_Guitar,3.0
11688,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1882.wav,Bass_Guitar,3.0
11689,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1883.wav,Bass_Guitar,3.0
11690,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1884.wav,Bass_Guitar,3.0
11691,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1885.wav,Bass_Guitar,3.0
11692,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1886.wav,Bass_Guitar,3.0
11693,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1912.wav,Bass_Guitar,3.0
11694,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2013.wav,Bass_Guitar,3.0
11695,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1880.wav,Bass_Guitar,3.0
11696,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1870.wav,Bass_Guitar,3.0
11697,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\187.wav,Bass_Guitar,3.0
11698,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1869.wav,Bass_Guitar,3.0
11699,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1901.wav,Bass_Guitar,3.0
11700,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1902.wav,Bass_Guitar,3.0
11701,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1903.wav,Bass_Guitar,3.0
11702,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1904.wav,Bass_Guitar,3.0
11703,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1905.wav,Bass_Guitar,3.0
11704,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1906.wav,Bass_Guitar,3.0
11705,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1907.wav,Bass_Guitar,3.0
11706,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1908.wav,Bass_Guitar,3.0
11707,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\191.wav,Bass_Guitar,3.0
11708,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1910.wav,Bass_Guitar,3.0
11709,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1900.wav,Bass_Guitar,3.0
11710,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1889.wav,Bass_Guitar,3.0
11711,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1888.wav,Bass_Guitar,3.0
11712,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1887.wav,Bass_Guitar,3.0
11713,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1864.wav,Bass_Guitar,3.0
11714,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1865.wav,Bass_Guitar,3.0
11715,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1866.wav,Bass_Guitar,3.0
11716,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1867.wav,Bass_Guitar,3.0
11717,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1868.wav,Bass_Guitar,3.0
11718,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1873.wav,Bass_Guitar,3.0
11719,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\190.wav,Bass_Guitar,3.0
11720,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2015.wav,Bass_Guitar,3.0
11721,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2144.wav,Bass_Guitar,3.0
11722,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2165.wav,Bass_Guitar,3.0
11723,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2141.wav,Bass_Guitar,3.0
11724,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\214.wav,Bass_Guitar,3.0
11725,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2118.wav,Bass_Guitar,3.0
11726,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2119.wav,Bass_Guitar,3.0
11727,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\212.wav,Bass_Guitar,3.0
11728,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2120.wav,Bass_Guitar,3.0
11729,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2121.wav,Bass_Guitar,3.0
11730,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2154.wav,Bass_Guitar,3.0
11731,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2122.wav,Bass_Guitar,3.0
11732,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2124.wav,Bass_Guitar,3.0
11733,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2125.wav,Bass_Guitar,3.0
11734,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2126.wav,Bass_Guitar,3.0
11735,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2127.wav,Bass_Guitar,3.0
11736,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2140.wav,Bass_Guitar,3.0
11737,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2128.wav,Bass_Guitar,3.0
11738,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\213.wav,Bass_Guitar,3.0
11739,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2130.wav,Bass_Guitar,3.0
11740,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2123.wav,Bass_Guitar,3.0
11741,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2164.wav,Bass_Guitar,3.0
11742,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2163.wav,Bass_Guitar,3.0
11743,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2162.wav,Bass_Guitar,3.0
11744,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2145.wav,Bass_Guitar,3.0
11745,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2146.wav,Bass_Guitar,3.0
11746,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2147.wav,Bass_Guitar,3.0
11747,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2148.wav,Bass_Guitar,3.0
11748,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2149.wav,Bass_Guitar,3.0
11749,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\215.wav,Bass_Guitar,3.0
11750,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2150.wav,Bass_Guitar,3.0
11751,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2151.wav,Bass_Guitar,3.0
11752,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2152.wav,Bass_Guitar,3.0
11753,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2142.wav,Bass_Guitar,3.0
11754,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2153.wav,Bass_Guitar,3.0
11755,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2155.wav,Bass_Guitar,3.0
11756,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2156.wav,Bass_Guitar,3.0
11757,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2157.wav,Bass_Guitar,3.0
11758,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2158.wav,Bass_Guitar,3.0
11759,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2159.wav,Bass_Guitar,3.0
11760,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\216.wav,Bass_Guitar,3.0
11761,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2160.wav,Bass_Guitar,3.0
11762,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2161.wav,Bass_Guitar,3.0
11763,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\2143.wav,Bass_Guitar,3.0
11764,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\189.wav,Bass_Guitar,3.0
11765,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\19.wav,Bass_Guitar,3.0
11766,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1899.wav,Bass_Guitar,3.0
11767,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\184.wav,Bass_Guitar,3.0
11768,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1840.wav,Bass_Guitar,3.0
11769,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1841.wav,Bass_Guitar,3.0
11770,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1842.wav,Bass_Guitar,3.0
11771,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1843.wav,Bass_Guitar,3.0
11772,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1844.wav,Bass_Guitar,3.0
11773,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Bass_Guitar\1845.wav,Bass_Guitar,3.0
